Date,Open,High,Low,Close,Volume,Ticker,Year-Month
7/30/21,285.17,286.66,283.91,284.91,20944846,MSFT,2021-7
7/1/21,683.92,687.99,672.8,677.92,18634522,TSLA,2021-7
7/2/21,678.98,700,673.26,678.9,27097374,TSLA,2021-7
7/6/21,681.71,684,651.4,659.58,23284450,TSLA,2021-7
7/7/21,664.27,665.7,638.32,644.65,18791960,TSLA,2021-7
7/8/21,628.37,654.43,620.46,652.81,22773316,TSLA,2021-7
7/9/21,653.18,658.91,644.69,656.95,18140548,TSLA,2021-7
7/12/21,662.2,687.24,662.16,685.7,25927042,TSLA,2021-7
7/13/21,686.32,693.28,666.3,668.54,20966092,TSLA,2021-7
7/14/21,670.75,678.61,652.84,653.38,21641190,TSLA,2021-7
7/15/21,658.39,666.14,637.88,650.6,20209571,TSLA,2021-7
7/16/21,654.68,656.7,642.2,644.22,16370970,TSLA,2021-7
7/19/21,629.89,647.2,621.29,646.22,21297090,TSLA,2021-7
7/20/21,651.99,662.39,640.5,660.5,15487127,TSLA,2021-7
7/21/21,659.61,664.86,650.29,655.29,13953338,TSLA,2021-7
7/22/21,656.44,662.17,644.6,649.26,15105727,TSLA,2021-7
7/23/21,646.36,648.8,637.3,643.38,14604944,TSLA,2021-7
7/26/21,650.97,668.2,647.11,657.62,25336556,TSLA,2021-7
7/27/21,663.4,666.5,627.24,644.78,32813290,TSLA,2021-7
7/28/21,647,654.97,639.4,646.98,16006596,TSLA,2021-7
7/29/21,649.79,683.69,648.8,677.35,30394637,TSLA,2021-7
7/30/21,671.76,697.53,669,687.2,29656411,TSLA,2021-7
7/1/21,346.82,354.67,346.5,354.39,17137021,FB,2021-7
7/2/21,355.1,356.44,352.62,354.7,11524614,FB,2021-7
7/6/21,356.5,358.79,349.18,352.78,13488455,FB,2021-7
7/7/21,355.26,356.49,350,350.49,14218866,FB,2021-7
7/8/21,345.73,348.33,342.56,345.65,14406457,FB,2021-7
7/9/21,345.32,350.71,345.27,350.42,13018694,FB,2021-7
7/12/21,351.23,354.19,349.64,353.16,10018624,FB,2021-7
7/13/21,351.5,358.49,348.8,352.09,11455963,FB,2021-7
7/14/21,354.56,355.2,346.73,347.63,13894221,FB,2021-7
7/15/21,349.23,349.23,340.22,344.46,14781594,FB,2021-7
7/16/21,344.91,345.99,340.14,341.16,11026093,FB,2021-7
7/19/21,337.57,339.79,334.54,336.95,14372345,FB,2021-7
7/20/21,338.8,343.45,334.5,341.66,11024277,FB,2021-7
7/21/21,341.5,346.52,341.25,346.23,9279657,FB,2021-7
7/22/21,346.68,351.54,345.21,351.19,12385441,FB,2021-7
7/23/21,360.91,375.33,357.19,369.79,33694328,FB,2021-7
7/26/21,369.58,374.44,368.22,372.46,14925222,FB,2021-7
7/27/21,371.91,373.15,364.55,367.81,15705447,FB,2021-7
7/28/21,374.56,377.55,366.93,373.28,29676910,FB,2021-7
7/29/21,361,365.52,356.74,358.32,33413244,FB,2021-7
7/30/21,354,360.73,352.94,356.3,15976179,FB,2021-7
8/2/21,146.36,146.95,145.25,145.52,62879961,AAPL,2021-8
8/3/21,145.81,148.04,145.18,147.36,64786618,AAPL,2021-8
8/4/21,147.27,147.79,146.28,146.95,56368271,AAPL,2021-8
8/5/21,146.98,147.84,146.17,147.06,46397674,AAPL,2021-8
8/6/21,146.35,147.11,145.63,146.14,54126813,AAPL,2021-8
8/9/21,146.2,146.7,145.52,146.09,48908689,AAPL,2021-8
8/10/21,146.44,147.71,145.3,145.6,69023081,AAPL,2021-8
8/11/21,146.05,146.72,145.53,145.86,48493463,AAPL,2021-8
8/12/21,146.19,149.05,145.84,148.89,73779113,AAPL,2021-8
8/13/21,148.97,149.44,148.27,149.1,59375009,AAPL,2021-8
8/16/21,148.54,151.19,146.47,151.12,103558782,AAPL,2021-8
8/17/21,150.23,151.68,149.09,150.19,92229735,AAPL,2021-8
8/18/21,149.8,150.72,146.15,146.36,86325990,AAPL,2021-8
8/19/21,145.03,148,144.5,146.7,86960310,AAPL,2021-8
8/20/21,147.44,148.5,146.78,148.19,60549630,AAPL,2021-8
8/23/21,148.31,150.19,147.89,149.71,60131810,AAPL,2021-8
8/24/21,149.45,150.86,149.15,149.62,48606428,AAPL,2021-8
8/25/21,149.81,150.32,147.8,148.36,58991297,AAPL,2021-8
8/26/21,148.35,149.12,147.51,147.54,48597195,AAPL,2021-8
8/27/21,147.48,148.75,146.83,148.6,55802388,AAPL,2021-8
8/30/21,149,153.49,148.61,153.12,90956723,AAPL,2021-8
8/31/21,152.66,152.8,151.29,151.83,86453117,AAPL,2021-8
8/2/21,2709.69,2720.41,2693.39,2719.79,1007002,GOOG,2021-8
8/3/21,2720,2726.71,2683.67,2725.6,953200,GOOG,2021-8
8/4/21,2724.99,2730.76,2708.3,2720.57,826357,GOOG,2021-8
8/5/21,2720.57,2739,2712,2738.8,593589,GOOG,2021-8
8/6/21,2725.9,2741.6,2720.93,2740.72,678251,GOOG,2021-8
8/9/21,2738.98,2766.43,2728.58,2760.04,618978,GOOG,2021-8
8/10/21,2761.59,2771.03,2744.53,2761.93,801954,GOOG,2021-8
8/11/21,2765.66,2776.96,2747,2753.79,760483,GOOG,2021-8
8/12/21,2754.26,2768.36,2735.58,2767.79,732470,GOOG,2021-8
8/13/21,2767.15,2773.48,2760.1,2768.12,629029,GOOG,2021-8
8/16/21,2760,2779.81,2723.32,2778.32,902542,GOOG,2021-8
8/17/21,2763.82,2774.37,2735.75,2746.01,1063701,GOOG,2021-8
8/18/21,2742.31,2765.88,2728.42,2731.4,746723,GOOG,2021-8
8/19/21,2709.35,2749.04,2707.12,2738.27,914796,GOOG,2021-8
8/20/21,2741.66,2772.29,2729.34,2768.74,778337,GOOG,2021-8
8/23/21,2779.97,2843.54,2774.96,2821.99,1054484,GOOG,2021-8
8/24/21,2830.87,2860.15,2827.07,2847.97,756313,GOOG,2021-8
8/25/21,2857.66,2866.26,2848.79,2859,642153,GOOG,2021-8
8/26/21,2852.37,2862.7,2841.83,2842.46,746100,GOOG,2021-8
8/27/21,2842.25,2900.22,2840.4,2891.01,1228412,GOOG,2021-8
8/30/21,2894.09,2929.79,2892,2909.39,845795,GOOG,2021-8
8/31/21,2917.69,2922.24,2900,2909.24,1337821,GOOG,2021-8
8/2/21,286.36,286.77,283.74,284.82,16267357,MSFT,2021-8
8/3/21,285.42,287.23,284,287.12,17879048,MSFT,2021-8
8/4/21,286.22,287.59,284.65,286.51,16191301,MSFT,2021-8
8/5/21,286.88,289.63,286.1,289.52,13900167,MSFT,2021-8
8/6/21,288.51,289.5,287.62,289.46,16589336,MSFT,2021-8
8/9/21,289.75,291.55,287.81,288.33,16117629,MSFT,2021-8
8/10/21,288.8,289.25,285.2,286.44,18616578,MSFT,2021-8
8/11/21,287.21,288.66,285.86,286.95,13955934,MSFT,2021-8
8/12/21,286.63,289.97,286.34,289.81,14570391,MSFT,2021-8
8/13/21,289.48,292.9,289.3,292.85,18249046,MSFT,2021-8
8/16/21,293.19,294.82,290.02,294.6,22516027,MSFT,2021-8
8/17/21,292.39,293.43,291.08,293.08,20075250,MSFT,2021-8
8/18/21,292.04,294.82,290.27,290.73,21812985,MSFT,2021-8
8/19/21,288.69,297.47,288.64,296.77,29850461,MSFT,2021-8
8/20/21,299.72,305.84,298.06,304.36,40817646,MSFT,2021-8
8/23/21,303.25,305.4,301.85,304.65,22830157,MSFT,2021-8
8/24/21,305.02,305.65,302,302.62,18175774,MSFT,2021-8
8/25/21,304.3,304.59,300.42,302.01,20006057,MSFT,2021-8
8/26/21,300.99,302.43,298.95,299.09,17666084,MSFT,2021-8
8/27/21,298.99,300.87,296.83,299.72,22605726,MSFT,2021-8
8/30/21,301.12,304.22,301.06,303.59,16348072,MSFT,2021-8
8/31/21,304.42,304.5,301.5,301.88,26285338,MSFT,2021-8
8/2/21,700,726.94,698.4,709.67,33615765,TSLA,2021-8
8/3/21,719,722.65,701.01,709.74,21620253,TSLA,2021-8
8/4/21,711,724.9,708.93,710.92,17002647,TSLA,2021-8
8/5/21,716,720.95,711.41,714.63,12919637,TSLA,2021-8
8/6/21,711.9,716.33,697.63,699.1,15623049,TSLA,2021-8
8/9/21,710.17,719.03,705.13,713.76,14715349,TSLA,2021-8
8/10/21,713.99,716.59,701.88,709.99,13432305,TSLA,2021-8
8/11/21,712.71,715.18,704.21,707.82,9800558,TSLA,2021-8
8/12/21,706.34,722.8,699.4,722.25,17681686,TSLA,2021-8
8/13/21,723.71,729.9,714.34,717.17,16731467,TSLA,2021-8
8/16/21,705.07,709.5,676.4,686.17,23103303,TSLA,2021-8
8/17/21,672.66,674.58,648.84,665.71,23721279,TSLA,2021-8
8/18/21,669.75,695.77,669.35,688.99,20349375,TSLA,2021-8
8/19/21,678.21,686.55,667.59,673.47,14313486,TSLA,2021-8
8/20/21,682.85,692.13,673.7,680.26,14841865,TSLA,2021-8
8/23/21,685.44,712.13,680.75,706.3,20264859,TSLA,2021-8
8/24/21,710.68,715.22,702.64,708.49,13083071,TSLA,2021-8
8/25/21,707.03,716.97,704,711.2,12645562,TSLA,2021-8
8/26/21,708.31,715.4,697.62,701.16,13214292,TSLA,2021-8
8/27/21,705,715,702.1,711.92,13833763,TSLA,2021-8
8/30/21,714.72,731,712.73,730.91,18604220,TSLA,2021-8
8/31/21,733,740.39,726.44,735.72,20855436,TSLA,2021-8
8/2/21,358.1,359.4,350.74,351.95,13180439,FB,2021-8
8/3/21,352.73,353.77,347.7,351.24,12406054,FB,2021-8
8/4/21,352.42,360.48,351.51,358.92,14180572,FB,2021-8
8/5/21,359.64,363.9,356.9,362.97,10247207,FB,2021-8
8/6/21,361.4,365.15,361.4,363.51,8925017,FB,2021-8
8/9/21,363.76,365.78,360.75,361.61,7798872,FB,2021-8
8/10/21,361.83,364.1,359.04,361.13,7469878,FB,2021-8
8/11/21,362.1,362.36,357.81,359.96,8400332,FB,2021-8
8/12/21,358.45,363,357.11,362.65,7175206,FB,2021-8
8/13/21,362.97,364.66,361.48,363.18,7195724,FB,2021-8
8/16/21,362.52,366.95,357.38,366.56,11232269,FB,2021-8
8/17/21,362.98,364.67,355.07,358.45,12328737,FB,2021-8
8/18/21,356.25,359.86,355.15,355.45,10042381,FB,2021-8
8/19/21,351.35,357.57,351,355.12,12004535,FB,2021-8
8/20/21,354.6,359.99,353.31,359.37,8697667,FB,2021-8
8/23/21,359.44,365.69,359.1,363.35,10942007,FB,2021-8
8/24/21,363.66,367.96,361.84,365.51,9235148,FB,2021-8
8/25/21,365.6,370.86,365.4,368.39,9684519,FB,2021-8
8/26/21,368.38,369.44,364.13,364.38,7888683,FB,2021-8
8/27/21,365.1,373.74,364.08,372.63,11219142,FB,2021-8
8/30/21,372.56,381.49,370.52,380.66,13547261,FB,2021-8
8/31/21,379.95,382.76,378.8,379.38,12345350,FB,2021-8
9/1/21,152.83,154.98,152.34,152.51,80313711,AAPL,2021-9
9/2/21,153.87,154.72,152.4,153.65,71171317,AAPL,2021-9
9/3/21,153.76,154.63,153.09,154.3,57866066,AAPL,2021-9
9/7/21,154.97,157.26,154.39,156.69,82278261,AAPL,2021-9
9/8/21,156.98,157.04,153.98,155.11,74420207,AAPL,2021-9
9/9/21,155.49,156.11,153.95,154.07,57305730,AAPL,2021-9
9/10/21,155,155.48,148.7,148.97,140893235,AAPL,2021-9
9/13/21,150.63,151.42,148.75,149.55,102404329,AAPL,2021-9
9/14/21,150.35,151.07,146.91,148.12,109296295,AAPL,2021-9
9/15/21,148.56,149.44,146.37,149.03,83281315,AAPL,2021-9
9/16/21,148.44,148.97,147.22,148.79,68034149,AAPL,2021-9
9/17/21,148.82,148.82,145.76,146.06,129868824,AAPL,2021-9
9/20/21,143.8,144.84,141.27,142.94,123478863,AAPL,2021-9
9/21/21,143.93,144.6,142.78,143.43,75833962,AAPL,2021-9
9/22/21,144.45,146.43,143.7,145.85,76404341,AAPL,2021-9
9/23/21,146.65,147.08,145.64,146.83,64838170,AAPL,2021-9
9/24/21,145.66,147.47,145.56,146.92,53477869,AAPL,2021-9
9/27/21,145.47,145.96,143.82,145.37,74150729,AAPL,2021-9
9/28/21,143.25,144.75,141.69,141.91,108972340,AAPL,2021-9
9/29/21,142.47,144.45,142.03,142.83,74602044,AAPL,2021-9
9/30/21,143.66,144.38,141.28,141.5,89056664,AAPL,2021-9
9/1/21,2913,2936.41,2912.29,2916.84,791234,GOOG,2021-9
9/2/21,2918.99,2926.5,2882.13,2884.38,1092790,GOOG,2021-9
9/3/21,2882.92,2907.54,2870.1,2895.5,955524,GOOG,2021-9
9/7/21,2894.99,2916.48,2890.82,2910.38,758630,GOOG,2021-9
9/8/21,2907.87,2911.02,2884,2897.67,774583,GOOG,2021-9
9/9/21,2897.67,2913.39,2888.68,2898.27,739928,GOOG,2021-9
9/10/21,2908.87,2920.38,2834.83,2838.42,1644831,GOOG,2021-9
9/13/21,2864.02,2883.82,2845.65,2869.3,1008781,GOOG,2021-9
9/14/21,2883.22,2894.55,2858.11,2868.12,945957,GOOG,2021-9
9/15/21,2875.18,2911.63,2845.12,2904.12,1032671,GOOG,2021-9
9/16/21,2902.42,2904,2868.33,2887.47,1014942,GOOG,2021-9
9/17/21,2875.97,2884.99,2821.23,2829.27,3001991,GOOG,2021-9
9/20/21,2780,2787.25,2741.06,2780.34,1745886,GOOG,2021-9
9/21/21,2802.34,2816.23,2778.11,2792.93,906469,GOOG,2021-9
9/22/21,2801.01,2831.67,2789.44,2818.77,1103390,GOOG,2021-9
9/23/21,2832.19,2845.05,2821.93,2836.53,863805,GOOG,2021-9
9/24/21,2818.92,2858.07,2817.01,2852.66,747467,GOOG,2021-9
9/27/21,2831.71,2850,2810,2830.02,942204,GOOG,2021-9
9/28/21,2781.77,2792.13,2714,2723.68,2109483,GOOG,2021-9
9/29/21,2742.19,2747.97,2685,2690.42,1316861,GOOG,2021-9
9/30/21,2686.5,2711.8,2660,2665.31,1768199,GOOG,2021-9
9/1/21,302.87,305.19,301.49,301.83,18983826,MSFT,2021-9
9/2/21,302.2,303.36,300.18,301.15,16290545,MSFT,2021-9
9/3/21,300.99,302.6,300.26,301.14,14751610,MSFT,2021-9
9/7/21,301.01,301.09,298.2,300.18,17184083,MSFT,2021-9
9/8/21,299.78,300.61,297.47,300.21,15046819,MSFT,2021-9
9/9/21,300.82,302.14,297,297.25,19927000,MSFT,2021-9
9/10/21,298.42,299.92,295.38,295.71,19633363,MSFT,2021-9
9/13/21,297.55,298.54,294.08,296.99,23652949,MSFT,2021-9
9/14/21,299.56,301.39,298.1,299.79,21853433,MSFT,2021-9
9/15/21,303.26,305.32,301.82,304.82,28356304,MSFT,2021-9
9/16/21,303.76,305.31,300.76,305.22,19550815,MSFT,2021-9
9/17/21,304.17,304.5,299.53,299.87,41372457,MSFT,2021-9
9/20/21,296.33,298.72,289.52,294.3,38278661,MSFT,2021-9
9/21/21,295.69,297.54,294.07,294.8,22364103,MSFT,2021-9
9/22/21,296.73,300.22,294.51,298.58,26626342,MSFT,2021-9
9/23/21,298.85,300.9,297.53,299.56,18604601,MSFT,2021-9
9/24/21,298.23,299.8,296.93,299.35,14998978,MSFT,2021-9
9/27/21,296.14,296.47,292.94,294.17,23571742,MSFT,2021-9
9/28/21,289.8,290.78,282.75,283.52,43186237,MSFT,2021-9
9/29/21,285.1,286.77,283.01,284,26353696,MSFT,2021-9
9/30/21,285.71,287.83,281.62,281.92,32343635,MSFT,2021-9
9/1/21,734.08,741.99,731.27,734.09,13204335,TSLA,2021-9
9/2/21,734.5,740.97,730.54,732.39,12796739,TSLA,2021-9
9/3/21,732.25,734,724.2,733.57,15271045,TSLA,2021-9
9/7/21,740,760.2,739.26,752.92,20039825,TSLA,2021-9
9/8/21,761.58,764.45,740.77,753.87,18793036,TSLA,2021-9
9/9/21,753.41,762.1,751.63,754.86,14077731,TSLA,2021-9
9/10/21,759.6,762.61,734.52,736.27,15184170,TSLA,2021-9
9/13/21,740.21,744.78,708.85,743,22952482,TSLA,2021-9
9/14/21,742.57,754.47,736.4,744.49,18524881,TSLA,2021-9
9/15/21,745,756.86,738.36,755.83,15357685,TSLA,2021-9
9/16/21,752.83,758.91,747.61,756.99,13923393,TSLA,2021-9
9/17/21,757.15,761.04,750,759.49,28204176,TSLA,2021-9
9/20/21,734.56,742,718.62,730.17,24757652,TSLA,2021-9
9/21/21,734.79,744.74,730.44,739.38,16330723,TSLA,2021-9
9/22/21,743.53,753.67,739.12,751.94,15126272,TSLA,2021-9
9/23/21,755,758.2,747.92,753.64,11947527,TSLA,2021-9
9/24/21,745.89,774.8,744.56,774.39,21373022,TSLA,2021-9
9/27/21,773.12,799,769.31,791.36,28070657,TSLA,2021-9
9/28/21,787.2,795.64,766.18,777.56,25381422,TSLA,2021-9
9/29/21,779.8,793.5,770.68,781.31,20942877,TSLA,2021-9
9/30/21,781,789.13,775,775.48,17955961,TSLA,2021-9
9/1/21,379.59,384.33,378.81,382.05,11567163,FB,2021-9
9/2/21,381.5,381.75,374.06,375.28,14838274,FB,2021-9
9/3/21,374.75,377.16,373.11,376.26,7511356,FB,2021-9
9/7/21,375.88,382.96,373.15,382.18,10798920,FB,2021-9
9/8/21,380.16,380.87,374.79,377.57,11067166,FB,2021-9
9/9/21,377.64,379.83,376.57,378,9098941,FB,2021-9
9/10/21,381.36,383.79,378.26,378.69,11549595,FB,2021-9
9/13/21,381.68,381.75,374.35,376.51,13026275,FB,2021-9
9/14/21,377.4,378.59,375.11,376.53,8711569,FB,2021-9
9/15/21,377,377.56,367.67,373.92,17940297,FB,2021-9
9/16/21,372.79,373.56,369.71,373.06,11934217,FB,2021-9
9/17/21,371.41,371.41,361.59,364.72,26298966,FB,2021-9
9/20/21,359.3,361.03,349.8,355.7,19822772,FB,2021-9
9/21/21,358.5,360.04,355.19,357.48,11751917,FB,2021-9
9/22/21,347.23,349.84,340.69,343.21,43692859,FB,2021-9
9/23/21,345.36,349.67,343,345.96,21806264,FB,2021-9
9/24/21,343.24,354.35,342.37,352.96,18801933,FB,2021-9
9/27/21,349.81,355.15,347.08,353.58,15205843,FB,2021-9
9/28/21,347.97,349.6,338.92,340.65,21710286,FB,2021-9
9/29/21,343.15,345.23,338.88,339.61,14452241,FB,2021-9
9/30/21,340.45,342.8,338.15,339.39,16547094,FB,2021-9
10/1/21,141.9,142.92,139.11,142.65,94639581,AAPL,2021-10
10/4/21,141.76,142.21,138.27,139.14,98322008,AAPL,2021-10
10/5/21,139.49,142.24,139.36,141.11,80861062,AAPL,2021-10
10/6/21,139.47,142.15,138.37,142,83221119,AAPL,2021-10
10/7/21,143.06,144.22,142.72,143.29,61732656,AAPL,2021-10
10/8/21,144.03,144.18,142.56,142.9,58773155,AAPL,2021-10
10/11/21,142.27,144.81,141.81,142.81,64452219,AAPL,2021-10
10/12/21,143.23,143.25,141.04,141.51,73035859,AAPL,2021-10
10/13/21,141.24,141.4,139.2,140.91,78762721,AAPL,2021-10
10/14/21,142.11,143.88,141.51,143.76,69907100,AAPL,2021-10
10/15/21,143.77,144.9,143.51,144.84,67940334,AAPL,2021-10
10/18/21,143.45,146.84,143.16,146.55,85589175,AAPL,2021-10
10/19/21,147.01,149.17,146.55,148.76,76378894,AAPL,2021-10
10/20/21,148.7,149.75,148.12,149.26,58418788,AAPL,2021-10
10/21/21,148.81,149.64,147.87,149.48,61420990,AAPL,2021-10
10/22/21,149.69,150.18,148.64,148.69,58883443,AAPL,2021-10
10/1/21,2671.09,2741.42,2667.55,2729.25,1419365,GOOG,2021-10
10/4/21,2713.99,2714,2623.33,2675.3,1576495,GOOG,2021-10
10/5/21,2680,2747.24,2680,2723.54,1206337,GOOG,2021-10
10/6/21,2692.51,2757.04,2689.73,2747.08,988216,GOOG,2021-10
10/7/21,2777.26,2803.09,2771.26,2783.71,912523,GOOG,2021-10
10/8/21,2798.12,2806.34,2788.59,2801.12,946421,GOOG,2021-10
10/11/21,2796,2815.27,2776.13,2776.95,829238,GOOG,2021-10
10/12/21,2792.75,2793.9,2725,2734.26,1126751,GOOG,2021-10
10/13/21,2755,2771,2739.53,2758,819664,GOOG,2021-10
10/14/21,2799.04,2833.03,2786.78,2828.24,1071878,GOOG,2021-10
10/15/21,2844,2844,2821.29,2833.5,1062668,GOOG,2021-10
10/18/21,2824.27,2859.98,2824.27,2859.21,828360,GOOG,2021-10
10/19/21,2865.83,2882.14,2861.92,2876.44,765792,GOOG,2021-10
10/20/21,2884.45,2884.96,2838.24,2848.3,896975,GOOG,2021-10
10/21/21,2843.84,2856.99,2832.74,2855.61,742496,GOOG,2021-10
10/22/21,2807.02,2831.17,2743.41,2772.5,1509132,GOOG,2021-10
10/1/21,282.12,289.98,281.29,289.1,30086280,MSFT,2021-10
10/4/21,287.4,287.75,280.25,283.11,31350747,MSFT,2021-10
10/5/21,284.05,290.4,284.05,288.76,24993024,MSFT,2021-10
10/6/21,285.78,293.63,285.51,293.11,28002559,MSFT,2021-10
10/7/21,295.18,296.64,293.92,294.85,20430471,MSFT,2021-10
10/8/21,296.22,296.64,293.76,294.85,17685700,MSFT,2021-10
10/11/21,292.92,297.97,292.75,294.23,19298634,MSFT,2021-10
10/12/21,295.34,295.44,292.35,292.88,17974143,MSFT,2021-10
10/13/21,294.91,297.28,293.49,296.31,23424025,MSFT,2021-10
10/14/21,299.21,303.27,297.83,302.75,27262902,MSFT,2021-10
10/15/21,302.34,304.45,300.52,304.21,25384803,MSFT,2021-10
10/18/21,303.57,308.21,302.69,307.29,22729297,MSFT,2021-10
10/19/21,308.35,309.3,307.22,308.23,17682139,MSFT,2021-10
10/20/21,309.21,309.7,306.11,307.41,16537069,MSFT,2021-10
10/21/21,307.17,311.02,306.36,310.76,16918100,MSFT,2021-10
10/22/21,310.4,311.09,307.8,309.16,17449332,MSFT,2021-10
10/1/21,778.4,780.78,763.59,775.22,17031414,TSLA,2021-10
10/4/21,796.5,806.97,776.12,781.53,30483341,TSLA,2021-10
10/5/21,784.8,797.31,774.2,780.59,18432625,TSLA,2021-10
10/6/21,776.2,786.66,773.22,782.75,14632768,TSLA,2021-10
10/7/21,785.46,805,783.38,793.61,19195782,TSLA,2021-10
10/8/21,796.21,796.38,780.91,785.49,16738604,TSLA,2021-10
10/11/21,787.65,801.24,785.5,791.94,14200322,TSLA,2021-10
10/12/21,800.93,812.32,796.57,805.72,22020040,TSLA,2021-10
10/13/21,810.47,815.41,805.78,811.08,14120075,TSLA,2021-10
10/14/21,815.49,820.25,813.35,818.32,12247170,TSLA,2021-10
10/15/21,823.74,843.21,822.35,843.03,18924567,TSLA,2021-10
10/18/21,851.79,875.26,851.47,870.11,24207244,TSLA,2021-10
10/19/21,877.53,877.95,862.51,864.27,17381128,TSLA,2021-10
10/20/21,865.35,869.49,857.38,865.8,14032052,TSLA,2021-10
10/21/21,856,900,855.5,894,31481454,TSLA,2021-10
10/22/21,895.5,910,890.96,909.68,22880835,TSLA,2021-10
10/1/21,341.61,345.02,338.64,343.01,14905311,FB,2021-10
10/4/21,335.53,335.94,322.7,326.23,42884975,FB,2021-10
10/5/21,328.58,335.18,326.16,332.96,35377947,FB,2021-10
10/6/21,329.74,334.38,325.8,333.64,26443010,FB,2021-10
10/7/21,337,338.84,328.98,329.22,28307456,FB,2021-10
10/8/21,331.51,333.4,328.71,330.05,15946110,FB,2021-10
10/11/21,327.63,330.46,325.31,325.45,14708224,FB,2021-10
10/12/21,323.03,324.38,317.37,323.77,31658684,FB,2021-10
10/13/21,326.97,327,322.66,324.54,14761470,FB,2021-10
10/14/21,328.36,330.52,327.1,328.53,14302154,FB,2021-10
10/15/21,328.68,329.07,322.51,324.76,21596370,FB,2021-10
10/18/21,328.95,335.89,327.5,335.34,21585018,FB,2021-10
10/19/21,339.65,342.46,337.28,339.99,18786316,FB,2021-10
10/20/21,343.45,343.98,339.45,340.78,13639465,FB,2021-10
10/21/21,340.28,342.31,337.8,341.88,16354423,FB,2021-10
10/22/21,326.35,329.63,321.11,324.61,35224543,FB,2021-10